ID,英文名,中文名,描述(英),描述(中),尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),图标,卡包ID,生成资格,多重施放
583ea575-9e9c-4d56-a9a4-da41b943301d,Hungry Blades,,"The first 4/8/12 times you use a Relic each fight, Poison 5.",每场战斗前4/8/12次使用遗物时，造成5剧毒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,Poison / 剧毒,Icon_Skill_MAK_HungryBlades,,,0
ad3927b0-0fdb-41ab-ab12-8264e43ac213,Nimble,,Your items' Cooldowns are reduced by 0% for each Tool you have.,[未翻译],Medium / 中型,Diamond / 钻石,Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉,Tool / 工具,Cooldown / 冷却,Icon_Skill_Nimble.png,,,0
b6936741-8ec9-42f1-a6ec-d76061141f7d,Vital Reserve,生命储备,Your rightmost Regen item has +2/4/6/8 Regen.,最右侧的生命再生物品+2/4/6/8生命再生。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Mak / 马克 | Jules / 朱尔斯,,RegenRef / 再生引用,Icon_Skill_StandardizedCare.png,,,0
6e95c90d-e4b4-42c3-b5e9-3c390d762c92,Shield Bash,盾击,"The first 4/8 times an enemy uses a non-Weapon item each fight, Charge a Weapon 1 second(s).",每场战斗中敌人前4/8次使用非武器物品时，为一件武器充能1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯 | Mak / 马克,Weapon / 武器,Charge / 充能 | DamageRef / 伤害引用,Icon_Skill_Conditioning.png,,,0
42ca6153-fe5b-44b4-a043-f14870659472,Oceanic Rush,海洋冲锋,"The first time you use an item each fight, Haste  Aquatic item(s) for 2 second(s).",每场战斗首次使用物品时，加速件水系物品2秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Aquatic / 水生,Haste / 加速,Icon_Skill_ChillZone.png,,,0
5780e3ce-316c-4871-bfb8-45261b686fc2,Captain's Charge,船长的号令,"The first time you use a Large item each fight, Haste  items for 3 second(s).",每场战斗首次使用大型物品时，加速件物品3秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉,,Haste / 加速,Icon_Skill_CaptainsCharge.png,,,0
4797e5ba-c3ac-4b32-a7ef-93c0a45d1c4f,The Right Tool,趁手工具,Your non-Tool items have +5/10/15% Crit Chance for each Tool you have. [5/10/15],每拥有一件工具，己方非工具物品就+5/10/15%暴击率。[5/10/15],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Tool / 工具,Crit / 暴击,Icon_Skill_MON_TheRightTool.png,,,0
1e63e9bd-603a-4965-a6e8-4e180377c0ff,Temporal Strike,时空打击,"The first 4/8 times you Slow each fight, Charge a Weapon 1 second(s).",每场战斗前4/8次触发减速时，为一件武器充能1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克 | Jules / 朱尔斯 | Dooley / 杜利,Weapon / 武器,SlowRef / 减速引用 | Charge / 充能,Icon_Skill_TemporalStrike.png,,,0
17b06564-f267-4fea-9549-f953fa872673,Steady Defender,,Your Slowest Shield item has +6/18/36/60 Shield.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉,,ShieldRef / 护盾引用,Icon_Skill_SteadyDefender.png,,,0
40118425-c016-4400-826d-f6ea40b2fc39,Flashy Mechanic,炫技机械师,"When you use a Tool, items adjacent to it gain 3/6/9% Crit Chance.",使用工具时，与之相邻的物品暴击率提高3/6/9%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉,Tool / 工具,Crit / 暴击,Icon_Skill_FlashyMechanic.png,,,0
663ca415-c46a-46d1-8f63-c04080fb6a30,Advanced Synthetics,高分子复合材料,"When you buy this or Level Up, upgrade a lower tier item.",购买此物品或升级时，升级一件低阶物品。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Stelle / 斯黛拉,,Level,Icon_Skill_DOO_AdvancedSynthetics.png,,,0
b76a00ad-8034-4ad8-9f55-9fdc279cf60e,Time to Tinker,修理时间,"The first 3/6/9/12 times you Haste each fight, Shield 50.",每场战斗前3/6/9/12次触发加速时，获得50护盾。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Shield / 护盾 | HasteRef / 加速引用,Icon_Skill_MON_TimetoTinker01.png,,,0
8d51073a-d237-4be1-bc6e-440eaec106c5,Bombing Run,轰炸行动,"When your items start Flying, your Weapons gain +5/10/15 Damage for the fight.",有物品开始飞行时，己方武器伤害提高+5/10/15（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Weapon / 武器,Flying / 飞行 | DamageRef / 伤害引用,Icon_Skill_MON_BombingRun.png,,,0
fb409226-bf38-4275-b775-7fab879a1d6f,Retool,上膛工具,"When you use a Tool, Reload an adjacent item.",使用工具时，装填一件相邻物品。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,Tool / 工具,AmmoRef / 弹药引用,Icon_Skill_MON_EmergencyReload.png,,,0
f6aa6347-024c-4e97-a93d-cf3a7fe8f53e,Refreshing Treat,爽口点心,"The first 5/10 times you use a Chilled item each fight, gain 10 Regen for the fight.",每场战斗前5/10次使用霜冻物品时，生命再生量提高10（限本场战斗）。,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,,Regen / 再生,Icon_Skill_VAN_RefreshingTreats,,,0
292f58c0-409b-4de7-a8d2-099a8629aa5e,Toughness,坚固,Your Shield items have +10/15/20/25 Shield.,护盾物品+10/15/20/25护盾。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯 | Vanessa / 凡妮莎,,ShieldRef / 护盾引用,Icon_Skill_Toughness.png,,,0
a2351de3-f077-4631-81fa-5b0f8c2cbb23,Into the Void,遁入虚空,"The first time you use an item, destroy an item on each Player's board for the fight.",首次使用物品时，摧毁双方玩家布阵区上的各一件物品（限本场战斗）。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,,Icon_Skill_MON_IntotheVoid.png,,,0
a557b352-cc6d-45f8-aa3c-d070997cd8cc,Gold Garnish,黄金点缀,You Food have +Crit Chance equal to half your Gold.,食物 + 暴击率，增幅等于金币数量的一半。,Medium / 中型,Diamond / 钻石,Diamond,Jules / 朱尔斯,Food / 食物,Crit / 暴击 | EconomyRef / 经济引用,Icon_Skill_JUL_GoldGarnish,,,0
f45baa82-ff32-4337-88b9-71f7a8f2336f,Biohazard,生物危害,"The first time you fall below half Health each fight, double an enemy's Poison.",每场战斗己方生命值首次降至一半时，使敌人所中剧毒翻倍。,Medium / 中型,Diamond / 钻石,Diamond,Mak / 马克,,Poison / 剧毒,Icon_Skill_Mak_Biohazard.png,,,0
0e3f3e4c-22a8-456c-9f34-5d9aa3700727,Archeologist,考古学家,The Cooldown of your Relics and Tools is reduced by 5/10%.,遗物和工具的冷却时间缩短5/10%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,Tool / 工具 | Relic / 神器,Cooldown / 冷却,Icon_Skill_MAK_Archeologist,,,0
09c59ebf-d2f9-4862-9c30-396b9ddfdd89,Fiery Rebirth,炽焰重生,"The first time you would be defeated each fight, Heal to full.",每场战斗即将首次落败时，治疗至生命值全满。,Medium / 中型,Legendary / 传奇,Diamond/Legendary,Common / 通用,,Heal / 治疗,Icon_Skill_MON_FieryRebirth_01.png,,,0
2d0e4193-304d-4cf8-8232-6386abdf7230,Quick Study,快速学习,"The first time you use an item each fight, Haste  Relic item(s) for 2 second(s).",每场战斗首次使用物品时，加速件遗物2秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Relic / 神器,Haste / 加速,Icon_Skill_MAK_QuickStudy,,,0
3c42764f-2a89-4fa2-b901-ca2ec127c411,Prosperity,繁荣昌盛,Your Shield items have +Shield equal to the value of your items.,护盾物品 + 护盾值，增幅等于己方物品的价值。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,ShieldRef / 护盾引用 | EconomyRef / 经济引用,Icon_Skill_MON_BananaBreak_02.png,,,0
ed63ead8-5ba3-4972-b547-b1791484fccf,Farm to Table,农田直供,You have +75/175/275 Max Health for each Tool you have. [75/175/275],每拥有一件工具，就+75/175/275最大生命值。[75/175/275],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Tool / 工具,Health / 生命值,Icon_Skill_JUL_FarmToTable,,,0
dfe40f90-61de-46dc-b807-0da587140e9d,Ambush,伏击,"At the start of each fight, deal Damage equal to 10/20/30% of an enemy's Max Health.",每场战斗开始时，造成伤害，等量于一位敌人最大生命值的10/20/30%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Damage / 伤害,Icon_Skill_MON_Ambush.png,,,0
a4058f97-96bf-4a8a-9161-831cfd96ab34,Denizens of the Deep,深海住民,"The first 4/8 times you use an an Aquatic Friend each fight, Poison 5 and Burn 5.",每场战斗前4/8次使用水系伙伴时，造成5剧毒和5灼烧。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎,Aquatic / 水生 | Friend / 伙伴,Burn / 灼烧 | Poison / 剧毒,Icon_Skill_VAN_DenizensOfTheDeep,,,0
6640af95-3999-43b2-b32d-fae5caf0b8cc,Brewmaster,酿造大师,"At the start of each fight, a Potion gains +1 Multicast for the fight.",每场战斗开始时，一件药水+1多重触发（限本场战斗）。,Medium / 中型,Diamond / 钻石,Diamond,Mak / 马克,Potion / 药水,PotionRef / 药水引用,Icon_Skill_Mak_Brewmaster.png,,,0
62368886-ce2f-4503-9d34-c8bb8b3829a3,Large Item Specialist,,Your items have +5/10/15% Crit Chance if you have a Large item.,[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Crit / 暴击,Icon_Skill_LargeItemSpecialist.png,,,0
1ab0b3dc-5c68-4bb8-8614-c7adf1d9b192,Balanced Specialist,,Your items have +5/10/15% Crit Chance if you have 2 or more Medium items.,[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Crit / 暴击,Icon_Skill_BalanceSpecialist.png,,,0
f38a0fb0-b94a-4701-9330-d14a943ac5c4,Right Eye,右眼,Your rightmost item has +8/16/24/32% Crit Chance.,最右侧的物品+8/16/24/32%暴击率。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Crit / 暴击,Icon_Skill_RightEyeDominant.png,,,0
61ffd0e3-a0fe-43d2-8112-85fc90580d71,Property Mogul,地产巨擘,"When you buy a Property, gain 50/100/150 Max Health.",购买地产时，最大生命值提高50/100/150。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产,Health / 生命值,Icon_Skill_PropertyMogul.png,,,0
3735516a-1517-40fe-b158-9ccee3758fef,Building Crescendo,递进高潮,"When you use an item, your items gain 1/2% Crit Chance for the fight.",使用物品时，己方物品暴击率提高1/2%（限本场战斗）。,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯 | Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉 | Mak / 马克,,Crit / 暴击,Icon_Skill_BuildingCrescendo.png,,,0
53315fc2-ef04-45fc-b269-9d4932c52621,Searing Flames,灼热烈焰,"When one of your Burn items is Hasted, it gains 1/2/3 Burn for the fight.",一件己方灼烧物品加速时，此物品的灼烧提高1/2/3（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎,,BurnRef / 灼烧引用 | HasteRef / 加速引用,Icon_Skill_SearingBlade.png,,,0
1e75f81b-f982-4642-b33d-497336784f9e,Stunning Strike,震慑打击,"The first time you Crit each fight, Freeze an item for 3/4/5 second(s).",每场战斗首次造成暴击时，冻结一件物品3/4/5秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Mak / 马克 | Stelle / 斯黛拉,,CritRef / 暴击引用 | Freeze / 冻结,Icon_Skill_StunningHit.png,,,0
d2f910bc-3490-456f-8ab0-aedda752bc5c,Crashing Waves,浪涛激荡,"The first 5/10 times you use an Aquatic item each fight, Haste a Weapon for 1 second(s).",每场战斗前5/10次使用水系物品时，加速一件武器1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器 | Aquatic / 水生,Haste / 加速 | DamageRef / 伤害引用,Icon_Skill_VAN_CrashingWaves,,,0
ad375e12-445b-4ebf-b33e-f607c06b950c,Friend of the Sea,深海伙伴,Your Aquatic items are Friends.,水系物品变为伙伴。,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎,Aquatic / 水生 | Friend / 伙伴,,Icon_Skill_VAN_FriendOfTheSea,,,0
dbd50f7c-4261-4afd-93da-2f4d9e33509e,Explosive Potions,爆燃药水,"The first 4/8 times you use a Potion each fight, Charge a Weapon or Burn item 1 second(s).",每场战斗前4/8次使用药水时，为一件武器或灼烧物品充能1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,Weapon / 武器 | Potion / 药水,PotionRef / 药水引用 | Charge / 充能 | BurnRef / 灼烧引用 | DamageRef / 伤害引用,Icon_Skill_Mak_ExplosivePotions.png,,,0
fdeee7b2-7c1f-48e0-8fe1-e5a43e7a6726,Dirty Dishes,脏盘子,"The first 5/10 times you use a Food each fight, Slow an item for 1 second(s).",每场战斗前5/10次使用食物时，减速一件物品1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Food / 食物,Slow / 减速,Icon_Skill_JUL_DirtyDishes,,,0
c6a57594-4358-44de-b888-64216df4aa05,Healthy Tip,生命力打赏,"When you gain Gold, permanently gain Max Health equal to 1/2/3 times the amount of Gold gained.",获得金币时，最大生命值永久提升，提升量等于所获金币数量的1/2/3倍。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,,Health / 生命值 | EconomyRef / 经济引用,Icon_Skill_PYG_GenerousTip.png,,,0
f0955884-1ea7-4cac-ad73-c30798d3642c,Sharp Corners,锐利棱角,"When you Shield, your Weapons gain 3/6/9 Damage for the fight.",触发护盾时，己方武器伤害提高3/6/9（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯 | Vanessa / 凡妮莎,Weapon / 武器,ShieldRef / 护盾引用 | DamageRef / 伤害引用,Icon_Skill_SharpCorners.png,,,0
1e65b121-c928-4147-8a76-34a495e7bbb2,Target Acquisition,目标锁定,Your Flying items have +5/10/15/20% Crit Chance.,飞行物品+5/10/15/20%暴击率。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛拉,,Crit / 暴击,Icon_Skill_MultiTargetLock.png,,,0
05ec8652-3c5f-4cba-acd1-c3eee8e49d44,Healthy Heart,健康心脏,"The first time you fall below half Health each fight, Heal equal to 30% of your Max Health and Cleanse half your Burn and Poison. [0]",每场战斗己方生命值首次降至一半时，获得治疗，等量于最大生命值的30%，并净化一半的灼烧与剧毒效果。[0],Medium / 中型,Diamond / 钻石,Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Health / 生命值 | Heal / 治疗,Icon_Skill_Hearty.png,,,0
8370ff26-ceb7-4342-a0ae-bd306fa80780,Sword and Board,,Your leftmost item has +10/20/30 Damage if is a Weapon and +10/20/30 Shield if it is a Shield item.,[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉,,DamageRef / 伤害引用 | ShieldRef / 护盾引用,Icon_Skill_SwordandBoard.png,,,0
3d9279b1-dbf8-4193-8989-8d2b022533af,Streamline Weapon,精简武器,"When one of your Weapons is Hasted, it gains +5/10/15 Damage.",任一武器获得加速效果时，令其伤害提高+5/10/15。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器,DamageRef / 伤害引用 | HasteRef / 加速引用,Icon_Skill_FinesseWeapon.png,,,0
f6883b13-0dd2-475f-92e9-760102341bda,Conflagration,烈焰燃烧,"When you use an item with Burn, that item gains 1/2/3 Burn for the fight.",使用带有灼烧的物品时，令其灼烧提高1/2/3（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Dooley / 杜利 | Mak / 马克 | Jules / 朱尔斯 | Stelle / 斯黛拉,,BurnRef / 灼烧引用,Icon_Skill_Conflagration.png,,,0
4eebf47e-9472-4d53-86f6-998e8401791c,Playing with Fire,火爆游戏,"At the start of each fight, enchant your rightmost non-Enchanted Toy with Fiery for the fight.",每场战斗开始时，为最右侧未附魔的玩具赋予炽焰附魔（限本场战斗）。,Medium / 中型,Diamond / 钻石,Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,BurnRef / 灼烧引用,Icon_Skill_PYG_PlayingWithFire,,,0
f7ae1ab0-16dc-46af-9a77-b23b7f33104f,Backup Defenses,,"The first time you fall below half Health each fight, Shield equal to 20/30% of your Max Health. [0]",每场战斗己方生命值首次降至一半时，获得护盾，等量于最大生命值的20/30%。[0],Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Stelle / 斯黛拉,,Shield / 护盾 | HealthRef / 生命值引用,Icon_Skill_BackupDefenses.png,,,0
d08bdeb9-ef08-48be-9df7-0edd9fcff6cf,Stout Fire,,"When you gain Burn, gain 3/6/9 Regen and your Weapons gain +3/6/9 Damage for the fight.",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Regen / 再生 | DamageRef / 伤害引用 | BurnRef / 灼烧引用,Icon_Skill_StoutFire.png,,,0
158c1575-71c6-406c-82c9-f4435d9b37ca,Emergency Shield,应急护盾,"The first time you fall below half Health each fight, use your highest Shield item.",每场战斗己方生命值首次降至一半时，自动使用护盾最高的物品。,Medium / 中型,Diamond / 钻石,Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯,,Shield / 护盾,Icon_Skill_ThickShield.png,,,0
8c36b532-0eb5-49f8-9128-a50b17ef3eed,Flanking Toxins,,"The first time you use a Large item each fight, adjacent Poison items gain 4/6/8 Poison for the fight.",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Mak / 马克,,PoisonRef / 剧毒引用,Icon_Skill_FlankingToxins.png,,,0
7518cb66-252b-4b9c-9d4d-269aaad8daf3,Hot Air,热空气,"The first time you Burn each fight,  of your items starts Flying.",每场战斗首次触发灼烧时，件己方物品开始飞行。,Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛拉,,Burn / 灼烧,Icon_Skill_FlankingFire.png,,,0
ec327a59-8fde-444f-b29b-73b22c248c4e,Renovation,翻新工程,"When you level up, upgrade a Property.",等级提升时，升级一处地产。,Medium / 中型,Diamond / 钻石,Diamond,Pygmalien / 皮格马利翁,Property / 地产,Level,Icon_Skill_PYG_Renovation.png,,,0
fb502edf-88fa-48a4-bd99-5e368a38c9ab,Favorite Toy,最爱玩具,"Your leftmost Toy has +20/30/40 Damage, Shield and Heal.",最左侧玩具+20/30/40伤害、护盾和治疗。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,Damage / 伤害 | Shield / 护盾 | Heal / 治疗,Icon_Skill_PYG_FavoriteToy,,,0
b9ac862b-7599-4d1c-96c7-99e4edaad05f,Reserve Shield,备用护盾,"The first time you use a Large item each fight, Shield equal to 10/20/30% of your Max Health. [0]",每场战斗首次使用大型物品时，获得护盾，等量于最大生命值的10/20/30%。[0],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,,Shield / 护盾 | HealthRef / 生命值引用,Icon_Skill_ReserveShield.png,,,0
6b47d5d7-cd43-4efb-9e3b-5ee3c07a7f7d,Long Strides,大步流星,"If you have 5 or fewer items, your items' Cooldowns are reduced by 5/10%.",如果持有的物品不超过5件，己方物品的冷却时间就缩短5/10%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Mak / 马克 | Stelle / 斯黛拉,,Cooldown / 冷却,Icon_Skill_LongStride.png,,,0
e5602f0a-0f7f-4832-97cc-59bc7b605804,Frozen Synapse,冻结突触,"The first 5/10 times you Freeze each fight, Haste Your Core for 2 second(s).",每场战斗前5/10次触发冻结时，加速核心2秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Core / 核心,Haste / 加速 | FreezeRef / 冻结引用,Icon_Skill_DOO_FrozenSynapse.png,,,0
315dc6e8-bc86-4ea5-9c6a-23848028456a,Gunner,炮手,Your items have +1/2/3 Max Ammo.,己方物品+1/2/3最大弹药量。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克,,Ammo / 弹药,Icon_Skill_Gunner.png,,,0
32e45628-c864-4f99-a2e8-94efe6f37cdc,Static Acceleration,静态加速,"When you Haste, your items gain +1/2/3% Crit Chance for the fight.",触发加速时，己方物品暴击率提高+1/2/3%（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Stelle / 斯黛拉 | Mak / 马克 | Vanessa / 凡妮莎 | Jules / 朱尔斯,,HasteRef / 加速引用 | Crit / 暴击,Icon_Skill_StaticAcceleration.png,,,0
52f43602-8404-4a38-9d16-b1845489851c,Ammo Stash,弹药储存箱,Your leftmost Ammo item has +1/2/3/4 Max Ammo.,最左侧的弹药物品+1/2/3/4最大弹药量。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Ammo / 弹药,Icon_Skill_MON_ToxicAlacrity.png,,,0
20db8a31-f74d-40d2-a5a5-db28e3261bea,Diamond Fangs,钻石獠牙,Your Small Diamond-tier items' Cooldowns are reduced by 20/30/40/50%.,小型钻石级物品的冷却时间缩短20/30/40/50%。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Cooldown / 冷却,Icon_Skill_MON_DiamondFangs.png,,,0
62154f7f-ea50-4703-aa2e-d2d4ae55e9b0,Big Numbers,高伤打击,Your Large items have +25/50% Crit Chance,大型物品+25/50%暴击率,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁,,Crit / 暴击,Icon_Skill_BigNumbers.png,,,0
fb89bd6d-2677-435a-a73a-e0350cdab29e,Overclocked,超频,Your Cores' Cooldown is reduced by 10/15%.,核心的冷却时间缩短10/15%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Core / 核心,Cooldown / 冷却,Icon_Skill_DOO_Overclocked.png,,,0
883043eb-5a5f-4fa2-9cae-185f51019b11,Microfiber,,Your Small Shield items have +3/9/18/30 Shield.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛拉 | Dooley / 杜利 | Pygmalien / 皮格马利翁,,ShieldRef / 护盾引用,Icon_Skill_Microfiber.png,,,0
ffceb0c7-7913-4339-8013-f1bcc67cca9c,Firestarter,引火者,"At the start of each fight, Burn 15/25/35.",每场战斗开始时，造成15/25/35灼烧。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Burn / 灼烧,Icon_Skill_MON_Pyromania_01.png,,,0
2aabac27-fb64-44df-96f5-b1dac0b23b1c,Hardened Shield,强化护盾,"When an enemy uses a Weapon, your Shield items gain 10/20 Shield for the fight.",敌人使用武器时，护盾物品的护盾值提高10/20（限本场战斗）。,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯,,ShieldRef / 护盾引用,Icon_Skill_HardenedShield.png,,,0
65a77e2d-6c13-46c2-ae28-c521502a8be3,Walk-in Clinic,便民诊所,Your leftmost Regen item has +2/4/6/8 Regen.,最左侧的生命再生物品+2/4/6/8生命再生量。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Mak / 马克 | Jules / 朱尔斯,,RegenRef / 再生引用,Icon_Skill_MedicalWard.png,,,0
1252064a-3bf4-478e-9326-946677ecc8b3,Frozen Secrets,冻结秘密,"The first 5/10 times you use a Relic each fight, Freeze an item for 500 seconds.",每场战斗前5/10次使用遗物时，冻结一件物品500秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,,Freeze / 冻结,Icon_Skill_MAK_FrozenSecrets,,,0
d1e825ba-653c-4993-8002-50c3933c5827,Machine Learning,机器学习,"When you buy or upgrade this, upgrade Your Core.",购买或升级此物品时，同时升级你的核心。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Core / 核心,,Icon_Skill_DOO_MachineLearning.png,,,0
42c33f6c-a233-4ad1-8f04-b1cadac3a15f,Toxin Injector,毒素注射器,"The first time you use an item each fight, Haste  Poison item(s) for 2 second(s).",每场战斗首次使用物品时，加速件剧毒物品2秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克,,PoisonRef / 剧毒引用 | Haste / 加速,Icon_Skill_ToxicInjector.png,,,0
9dacb0ad-a016-40ff-a54a-24d807c0988f,Vengeance,复仇,Your leftmost and rightmost items' Cooldowns are reduced by 5/10/15%.,最左侧与最右侧物品的冷却时间都缩短5/10/15%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Cooldown / 冷却,Icon_Skill_MON_DeathWish_02.png,,,0
