ID,英文名,中文名,类型,尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),冷却(ms),伤害,治疗,护盾,购买价格,出售价格,技能1(英),技能1(中),技能2(英),技能2(中),技能3(英),技能3(中),Golden(黄金),Heavy(沉重),Icy(寒冰),Turbo(疾速),Shielded(护盾),Restorative(回复),Toxic(毒素),Fiery(炽焰),Shiny(闪亮),Deadly(致命),Radiant(辉耀),Obsidian(黑曜石)
0022c409-c839-41e8-8022-65a407457dfe,Eagle Talisman,鹰之护符,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Loot / 战利品,Crit / 暴击,0,0,0,0,0,0,"When you sell this, your leftmost item gains 5/10/20% Crit Chance.",出售此物品时，最左侧的物品暴击率提高5/10/20%。,,,,,,出售此物品时，最左侧的减速物品+200减速持续时间。,出售此物品时，最左侧的冻结物品+100冻结持续时间。,出售此物品时，最左侧的加速物品+200加速持续时间。,出售此物品时，最左侧的护盾物品+10护盾。,出售此物品时，最左侧治疗物品的治疗量提高+10。,出售此物品时，最左侧剧毒物品的剧毒提高+1。,出售此物品时，最左侧灼烧物品的灼烧提高+1。,,此物品的暴击率加成翻倍。,,出售此物品时，最左侧的武器物品伤害提高+10。
a3d3bf9c-5b26-405d-881d-c9aa6283f142,Marble Scalemail,大理石鳞甲,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Apparel / 服饰,Shield / 护盾,9000,0,0,20,0,0,Shield 20/60/120/200,获得20/60/120/200护盾,"When you sell this, your Shield items gain 3/6/9/12 Shield.",出售此物品时，护盾物品的护盾提升3/6/9/12。,,,此物品的价值翻倍。,减速2件物品3秒,冻结2件物品1秒,加速2件物品3秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
b2681448-9dec-47c7-bb4f-58c51830735d,Atlatl,投矛器,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器 | Relic / 遗物,Damage / 伤害 | Cooldown / 冷却,12000,20,0,0,0,0,Deal 20/30/40 Damage,造成20/30/40伤害,This item's Cooldown is reduced by 1% for every 2 Damage it has.,此物品每有2点伤害，其冷却时间就缩短1%。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
7bff4c56-752c-47f3-89d0-e85aa917319f,Laser Pistol,激光手枪,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Weapon / 武器 | Tech / 科技,Damage / 伤害,5000,15,0,0,0,0,Deal 15/30/45/60 Damage,造成15/30/45/60伤害,,,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
37bff6ae-a219-4be0-be1c-a1065ef094ca,Red Lantern,大红灯笼,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛尔,,Crit / 暴击 | FlyingRef / 飞行引用,0,0,0,0,0,0,Adjacent items have +10/20/30/40% Crit Chance.,相邻物品+10/20/30/40%暴击率。,"While this is Flying, this has double Crit Chance bonus.",此物品飞行时，暴击率加成翻倍。,,,此物品的价值翻倍。,使用相邻物品时，减速一件物品1秒。,使用相邻物品时，冻结一件物品500秒。,使用相邻物品时，加速一件物品1秒。,使用相邻物品时，获得10护盾。,使用相邻物品时，获得10治疗。,使用相邻物品时，造成1剧毒。,使用相邻物品时，造成1灼烧。,此物品的暴击率加成翻倍。,此物品的暴击率加成翻倍。,此物品左侧物品受到的冻结和减速效果时长减半。,使用相邻物品时，造成10伤害。
3d212e22-12eb-427e-ab96-e7baf1229a7b,Lighter,打火机,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Tool / 工具,Burn / 灼烧,3000,0,0,0,0,0,Burn 3/5/7/9,造成3/5/7/9灼烧,,,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品灼烧的5倍
3b862903-7857-4297-a711-7ae32a4c5038,Ring King Gauntlets,拳台之王臂铠,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器 | Tech / 科技,Damage / 伤害 | Income / 收入,6000,0,0,0,0,0,Deal Damage equal to 1/2/3/4 times your Income,造成伤害，等量于收入的1/2/3/4倍,"While in play, you have +1/2/3/4 Income.",此物品在场时，+1/2/3/4收入。,,,此物品的收入加成翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
3172cda6-0ebd-4663-a6d6-f72a3d7c4b2c,Mirror,镜子,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,Relic / 遗物,,3000,0,0,0,0,0,"Transform into a copy of the Medium, non-Legendary item to the left of this for the fight",转化为此物品左侧的非传奇中型物品（限本场战斗）,,,,,……并为转化后的物品赋予黄金附魔（如适用）。,……并为转化后的物品赋予沉重附魔（如适用）。,……并为转化后的物品赋予寒冰附魔（如适用）。,……并为转化后的物品赋予疾速附魔（如适用）。,……并为转化后的物品赋予护盾附魔（如适用）。,……并为转化后的物品赋予回复附魔（如适用）。,……并为转化后的物品赋予毒素附魔（如适用）。,……并为转化后的物品赋予炽焰附魔（如适用）。,……并为转化后的物品赋予闪亮附魔（如适用）。,……并为转化后的物品赋予致命附魔（如适用）。,……并为转化后的物品赋予辉耀附魔（如适用）。,……并为转化后的物品赋予黑曜石附魔（如适用）。
d5dd20ef-31ad-4eb7-af8d-3a42eb3008d3,Chicken Cannon,鸡农炮,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器 | Toy / 玩具,Damage / 伤害 | ShieldRef / 护盾引用,6000,10,0,0,0,0,Deal 10/20/30/40 Damage,造成10/20/30/40伤害,Adjacent Shield items gain +Shield equal to this item's Damage for the fight,相邻的护盾物品的护盾值提高，增幅等于此物品伤害（限本场战斗）,,,此物品的价值翻倍。,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
ce0ee6fc-ff37-488c-95e1-f975339dec75,Pitchfork,草叉,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器 | Tool / 工具,Damage / 伤害,4000,20,0,0,0,0,Deal 20/40/60/80 Damage,造成20/40/60/80伤害,"At the start of each day, get a Truffle for each Property and Tool you have.",每天开始时，每拥有一处地产或一件工具，就获得一颗松露。,,,……并为物品赋予黄金附魔（如适用）。,……并为物品赋予沉重附魔（如适用）。,……并为物品赋予寒冰附魔（如适用）。,……并为物品赋予疾速附魔（如适用）。,……并为物品赋予护盾附魔（如适用）。,……并为物品赋予回复附魔（如适用）。,……并为物品赋予毒素附魔（如适用）。,……并为物品赋予炽焰附魔（如适用）。,,……并为物品赋予致命附魔（如适用）。,,……并为物品赋予黑曜石附魔（如适用）。
e49c1076-8a74-4f48-b385-0819c2fbe6ca,Sandbags,沙袋,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛尔,,Ammo / 弹药 | Flying / 飞行 | Charge / 充能,3000,0,0,0,0,0,2/3/4 Vehicles start Flying,使2/3/4辆载具开始飞行,"When one of your Vehicles starts Flying, Charge it 1 second.",你的一辆载具开始飞行时，为其充能1秒。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得20护盾,治疗20生命值,造成2剧毒,造成2灼烧,此物品+1多重触发。,载具+40%暴击率。,此物品免疫冻结、减速和摧毁。,造成20伤害
a4475e25-4562-4228-9e36-99ae0986b23c,Palanquin,盗龙轿辇,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Vehicle / 载具 | Dinosaur / 恐龙,Crit / 暴击 | Cooldown / 冷却,0,0,0,0,0,0,Your items have +15/30/50% Crit Chance.,己方物品++15/30/50%暴击率。,"When you Crit with an item, reduce its Cooldown by 4/8/12% for the fight.",使用物品造成暴击时，令其冷却时间缩短4/8/12%（限本场战斗）。,,,此物品的价值翻倍。,造成暴击时，减速一件物品2秒。,造成暴击时，冻结一件物品1秒。,造成暴击时，加速一件物品2秒。,造成暴击时，获得60护盾。,造成暴击时，获得60治疗。,造成暴击时，造成6剧毒。,造成暴击时，造成6灼烧。,此物品赋予的冷却缩减翻倍。,此物品的暴击率加成翻倍。,相邻物品受到的冻结和减速效果时长减半。,造成暴击时，造成60伤害。
39f47d29-2ef3-4057-bb60-33acd3dd12a2,Cosmic Amulet,宇宙护符,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Relic / 遗物,Haste / 加速 | Flying / 飞行 | CritReference,5000,0,0,0,0,0,Haste an item for 1/2/3 second(s),加速一件物品1/2/3秒,"When you Crit, this starts Flying.",造成暴击时，此物品将开始飞行。,"While this is Flying, it has +1 Multicast.",此物品飞行时，+1多重触发。,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,此物品的加速持续时间翻倍。,获得10护盾,治疗10生命值,造成1剧毒,造成1灼烧,此物品+1多重触发。,己方物品暴击率提高10%（限本场战斗）,此物品免疫冻结、减速和摧毁。,造成10伤害
899bc2a7-eec8-42e5-9c99-49b592617114,Harpoon,鱼叉,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水产,Ammo / 弹药,6000,0,0,0,0,0,Destroy a Small item,摧毁一件小型物品,,,,,此物品的价值翻倍。,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得150护盾,治疗150生命值,造成15剧毒,造成15灼烧,此物品+1多重触发。,己方物品+25%暴击率。,此物品免疫冻结、减速和摧毁。,造成150伤害
47e97343-d790-4ecc-8ccd-d2f7e9949494,Old Saltclaw,盐钳海盗,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水产 | Friend / 伙伴 | Weapon / 武器,Damage / 伤害 | HasteRef / 加速引用 | SlowRef / 减速引用,6000,30,0,0,0,0,Deal 30 Damage,造成30伤害,"When you Haste or Slow, this gains +5/10/15 Damage for the fight.",触发加速或减速时，此物品伤害提高+5/10/15（限本场战斗）。,,,此物品的价值翻倍。,减速一件物品3秒,冻结一件物品500秒,加速一件物品3秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
b18e28e6-69a3-455a-8a5a-1a3170c76bb7,Elemental Depth Charge,元素深水炸弹,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水产 | Tech / 科技,Burn / 灼烧 | Poison / 剧毒 | Freeze / 冻结 | Ammo / 弹药,12000,0,0,0,0,0,"Poison 4, Burn 4, and Freeze an item for 500 second(s)",造成4剧毒、4灼烧，并冻结一件物品500秒,This has +1 Multicast for each other Aquatic item you have.,每拥有另一件水系物品，此物品就+1多重触发。,,,此物品的价值翻倍。,减速一件物品1秒,此物品的冻结持续时间翻倍。,加速一件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,此物品的剧毒翻倍。,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品灼烧的5倍
a541c31d-7b4b-45f6-bceb-c9971f8b06b5,Cooling Fan,冷却风扇,Item / 物品,Small / 小型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Tech / 科技,Freeze / 冻结,4000,0,0,0,0,0,Freeze adjacent items for 1/500 second(s),冻结相邻物品1/500秒,Cleanse half your Burn,为你净化一半的灼烧,,,此物品的价值翻倍。,减速一件物品1秒,此物品的冻结持续时间减半。,加速一件物品1秒,获得20护盾,治疗20生命值,造成2剧毒,造成2灼烧,此物品+1多重触发。,一件物品暴击率提高+20%（限本场战斗）,此物品免疫冻结、减速和摧毁。,造成20伤害
c9930f2d-507e-4187-8889-b55bbd88ea18,Robe,长袍,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Apparel / 服饰,Shield / 护盾,6000,0,0,50,0,0,Shield 50,获得50护盾,"When you use a non-Shield item, Charge this 1 second(s).",使用非护盾物品时，为此物品充能1秒。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
11071142-5633-4b4c-8d11-7d62038bdb61,Scales,天平,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,Tool / 工具,Charge / 充能,4000,0,0,0,0,0,Charge adjacent items 1/2 second(s),为相邻物品充能1/2秒,"If you have the same amount of items on both sides of this, Charge all other items instead.",如果此物品两侧的物品数量相等，则为所有其他物品充能。,,,此物品的价值翻倍。,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得100护盾,治疗100生命值,造成10剧毒,造成10灼烧,此物品+1多重触发。,相邻物品+40%暴击率。,此物品免疫冻结、减速和摧毁。,造成100伤害
2e10cce3-b242-411b-a35f-0882341e71a7,Tesla Coil,特斯拉线圈,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Weapon / 武器 | Tech / 科技,TechReference | Damage / 伤害 | Charge / 充能,7000,25,0,0,0,0,Deal 25/50/75 Damage,造成25/50/75伤害,Charge your non-Tech items 1 second,为非科技物品充能1秒,"When you use an adjacent Tech, Charge this 2 seconds.",使用相邻科技物品时，为此物品充能2秒。,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
1312cf29-3dbb-446f-88b2-0d4999e68d78,Pearl,珍珠,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水产,Shield / 护盾,5000,0,0,10,0,0,Shield 10/20/30/40,获得10/20/30/40护盾,"When you use another Aquatic item, Charge this 1 second(s).",使用其他水系物品时，为此物品充能1秒。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒。,加速一件物品1秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
a1a898d3-4e07-41bb-a293-bb41fa39a6df,Magician's Top Hat,魔术师礼帽,Item / 物品,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,Apparel / 服饰,,0,0,0,0,0,0,"When you sell this, upgrade your leftmost item.",出售此物品时，升级最左侧的物品。,,,,,,,,,,,,,,,,
7ce7b11a-b7de-4c9c-9bb3-2ea15bc6a34d,Banu Leaves,巴努叶,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物,Shield / 护盾,6000,0,0,10,0,0,Shield 10/20/30/40,获得10/20/30/40护盾,"When you use another Food item, Charge this 1 second(s).",使用其他食物时，为此物品充能1秒。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒。,加速一件物品1秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
